%       time         npart          tres             T             Z            N2            CO    A1CH3-C7H9        BIOOIL           rho
 8.98500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.03148E-02   8.97438E-01   7.22472E-02   7.53471E-01
 8.99000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.03167E-02   8.97493E-01   7.21907E-02   7.53604E-01
 8.99500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.03185E-02   8.97547E-01   7.21342E-02   7.53737E-01
 9.00000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.03204E-02   8.97602E-01   7.20779E-02   7.53870E-01
 9.00500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.03222E-02   8.97656E-01   7.20215E-02   7.54003E-01
 9.01000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.03240E-02   8.97711E-01   7.19653E-02   7.54136E-01
 9.01500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.03259E-02   8.97765E-01   7.19091E-02   7.54268E-01
 9.02000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.03277E-02   8.97819E-01   7.18529E-02   7.54401E-01
 9.02500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.03295E-02   8.97874E-01   7.17968E-02   7.54533E-01
 9.03000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.03314E-02   8.97928E-01   7.17408E-02   7.54666E-01
 9.03500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.03332E-02   8.97982E-01   7.16849E-02   7.54798E-01
 9.04000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.03350E-02   8.98036E-01   7.16289E-02   7.54930E-01
 9.04500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.03369E-02   8.98090E-01   7.15731E-02   7.55063E-01
 9.05000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.03387E-02   8.98144E-01   7.15173E-02   7.55195E-01
 9.05500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.03405E-02   8.98198E-01   7.14616E-02   7.55326E-01
 9.06000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.03423E-02   8.98252E-01   7.14059E-02   7.55458E-01
 9.06500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.03441E-02   8.98306E-01   7.13503E-02   7.55590E-01
 9.07000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.03460E-02   8.98359E-01   7.12948E-02   7.55722E-01
 9.07500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.03478E-02   8.98413E-01   7.12393E-02   7.55853E-01
 9.08000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.03496E-02   8.98467E-01   7.11838E-02   7.55985E-01
 9.08500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.03514E-02   8.98520E-01   7.11285E-02   7.56116E-01
 9.09000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.03532E-02   8.98574E-01   7.10731E-02   7.56247E-01
 9.09500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.03550E-02   8.98627E-01   7.10179E-02   7.56379E-01
 9.10000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.03568E-02   8.98681E-01   7.09627E-02   7.56510E-01
 9.10500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.03586E-02   8.98734E-01   7.09075E-02   7.56641E-01
 9.11000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.03604E-02   8.98787E-01   7.08524E-02   7.56772E-01
 9.11500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.03622E-02   8.98840E-01   7.07974E-02   7.56902E-01
 9.12000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.03640E-02   8.98894E-01   7.07425E-02   7.57033E-01
 9.12500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.03658E-02   8.98947E-01   7.06875E-02   7.57164E-01
 9.13000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.03676E-02   8.99000E-01   7.06327E-02   7.57294E-01
 9.13500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.03694E-02   8.99053E-01   7.05779E-02   7.57425E-01
 9.14000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.03712E-02   8.99106E-01   7.05232E-02   7.57555E-01
 9.14500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.03729E-02   8.99159E-01   7.04685E-02   7.57685E-01
 9.15000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.03747E-02   8.99211E-01   7.04139E-02   7.57816E-01
 9.15500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.03765E-02   8.99264E-01   7.03593E-02   7.57946E-01
 9.16000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.03783E-02   8.99317E-01   7.03048E-02   7.58076E-01
 9.16500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.03801E-02   8.99370E-01   7.02503E-02   7.58206E-01
 9.17000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.03819E-02   8.99422E-01   7.01959E-02   7.58335E-01
 9.17500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.03836E-02   8.99475E-01   7.01416E-02   7.58465E-01
 9.18000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.03854E-02   8.99527E-01   7.00873E-02   7.58595E-01
 9.18500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.03872E-02   8.99580E-01   7.00331E-02   7.58724E-01
 9.19000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.03889E-02   8.99632E-01   6.99789E-02   7.58854E-01
 9.19500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.03907E-02   8.99684E-01   6.99248E-02   7.58983E-01
 9.20000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.03925E-02   8.99737E-01   6.98708E-02   7.59112E-01
 9.20500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.03942E-02   8.99789E-01   6.98168E-02   7.59241E-01
 9.21000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.03960E-02   8.99841E-01   6.97628E-02   7.59371E-01
 9.21500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.03978E-02   8.99893E-01   6.97090E-02   7.59500E-01
 9.22000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.03995E-02   8.99945E-01   6.96551E-02   7.59628E-01
 9.22500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.04013E-02   8.99997E-01   6.96014E-02   7.59757E-01
 9.23000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.04030E-02   9.00049E-01   6.95476E-02   7.59886E-01
 9.23500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.04048E-02   9.00101E-01   6.94940E-02   7.60015E-01
 9.24000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.04065E-02   9.00153E-01   6.94404E-02   7.60143E-01
 9.24500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.04083E-02   9.00205E-01   6.93868E-02   7.60271E-01
 9.25000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.04100E-02   9.00257E-01   6.93334E-02   7.60400E-01
 9.25500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.04118E-02   9.00308E-01   6.92799E-02   7.60528E-01
 9.26000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.04135E-02   9.00360E-01   6.92265E-02   7.60656E-01
 9.26500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.04153E-02   9.00412E-01   6.91732E-02   7.60784E-01
 9.27000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.04170E-02   9.00463E-01   6.91199E-02   7.60912E-01
 9.27500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.04188E-02   9.00515E-01   6.90667E-02   7.61040E-01
 9.28000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.04205E-02   9.00566E-01   6.90136E-02   7.61168E-01
 9.28500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.04222E-02   9.00617E-01   6.89605E-02   7.61296E-01
 9.29000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.04240E-02   9.00669E-01   6.89074E-02   7.61423E-01
 9.29500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.04257E-02   9.00720E-01   6.88544E-02   7.61551E-01
 9.30000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.04274E-02   9.00771E-01   6.88015E-02   7.61678E-01
 9.30500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.04291E-02   9.00822E-01   6.87486E-02   7.61806E-01
 9.31000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.04309E-02   9.00873E-01   6.86958E-02   7.61933E-01
 9.31500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.04326E-02   9.00924E-01   6.86430E-02   7.62060E-01
 9.32000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.04343E-02   9.00975E-01   6.85903E-02   7.62187E-01
 9.32500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.04360E-02   9.01026E-01   6.85376E-02   7.62314E-01
 9.33000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.04378E-02   9.01077E-01   6.84850E-02   7.62441E-01
 9.33500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   3.04395E-02   9.01128E-01   6.84325E-02   7.62568E-01
